index,Classify_1,Classify_2,ko,en
0264070293,기초과학,생명과학,"감기약은 감기를 치료할 수 있어야 하고, 당뇨약은 혈당을 낮춰야 한다.","Diabetes medicine should lower blood sugar levels, and cold medicine should be able to treat colds."
0264070293,기초과학,생명과학,항암제는 암을 치료하거나 최소한 암의 진행을 막아 환자의 생명을 연장시켜야 한다.,Anticancer medications should either treat cancer or at the very least stop it from spreading while also extending the patient's life.
0264070293,기초과학,생명과학,안전성은 인체에 치명적인 부작용이 없다는 보증을 뜻한다.,Safety refers to the guarantee that there won't be any harmful adverse consequences on the human body.
0264070293,기초과학,생명과학,같은 약이라고 해도 복용 대상에 따라 약효와 부작용이 다르게 나타날 수 있다.,"Depending on the target receiving the medication, even the same medication may have various effects and side effects."
0264070293,기초과학,생명과학,신약을 허가하기 전에 약효와 부작용 검증이 필요한 이유다.,"For this reason, it's critical to confirm the effectiveness and side effects of medications before approving a new one."
0264070293,기초과학,생명과학,신약이 출시되기 전 약효와 부작용을 과학적으로 검증하는 절차가 바로 임상시험이다.,"Before a new drug is made available to the public, a clinical trial is used to verify the effectiveness and side effects of the drug."
0264070293,기초과학,생명과학,"크게 전임상과 임상1상, 2상, 3상 네 단계로 구분한다.","It is divided into four stages: preclinical, phase 1, phase 2, and phase 3."
0264070293,기초과학,생명과학,전임상은 원하는 약물 후보물질을 사람 몸에 투입하기 전에 동물 등에 투여해서 약물이 어떻게 작용하는지 확인하는 과정이다.,Preclinical testing involves delivering a desired drug candidate to an animal prior to injecting it into the human body.
0264070293,기초과학,생명과학,임상1상에서는 20명~80명의 사람에게 후보물질을 투여해 최대 투약 용량과 부작용을 관찰한다.,"A proposed chemical is supplied to 20 to 80 participants in a phase 1 clinical trial, and the maximal dosage and side effects are observed."
0264070293,기초과학,생명과학,항암제의 경우 암 환자는 생사의 갈림길에 서 있기 때문에 임상1상에서도 개발 중인 치료제를 투여하는 것이 예외적으로 허용되지만 그 외 신약 후보물질은 부작용 가능성 때문에 환자에게 투여하지 않는다.,"Because cancer patients are at a crossroads between life and death, it is especially permissible to provide therapeutic agents in phase 1 clinical trials, but other drug candidates are not administered to patients due to potential side effects."
0264070293,기초과학,생명과학,건강한 사람과 달리 환자는 면역체계가 약해 부작용이 발생했을 때 치명적인 결과가 나타날 수 있기 때문이다.,"Patients, unlike healthy people, have a weakened immune system, therefore when side effects arise, they might be lethal."
0264070293,기초과학,생명과학,극미량부터 시작해 조금씩 용량을 늘려나가며 실제 의약품의 약효가 나타날 것으로 보이는 양을 투약했을 때에도 부작용이 발생하지 않는지 살펴본다.,Begin with a tiny dose and progressively raise it to determine if side effects occur even when the amount that appears to exhibit the genuine pharmacological effect is taken.
0264070293,기초과학,생명과학,이와 함께 체내에 약물이 흡수되는 정도도 관찰한다.,"At the same time, the degree of drug absorption into the body is measured."
0264070293,기초과학,생명과학,임상2상은 신약 후보물질의 효능을 처음으로 확인하는 단계다.,The first stage in confirming the efficacy of a new medicine candidate is to conduct phase 2 clinical trials.
0264070293,기초과학,생명과학,"약물이 체내에서 의도한 대로 작용하는지, 그 작용이 의미가 있는지 등을 관찰한다.","Examine whether the drug acts as intended in the body, whether the action is meaningful, and so on."
0264070293,기초과학,생명과학,이 과정에서 부작용이 비교적 적으면서도 약효가 있는 적정한 용량을 찾아내며 임상시험 대상 약물이 위약과 비교해 유의미한 효능이 있어야 통과할 수 있다.,"This procedure determines a suitable dose with minimum side effects, and the clinical trial medicine must have considerable efficacy compared to placebo to pass."
0264070293,기초과학,생명과학,플라시보라고도 부르는 위약은 실제 의약품으로는 아무런 효과가 없는 포도당 등의 물질을 뜻한다.,"A placebo is a chemical, such as glucose, that has the same effect as a real drug but has no impact."
0264070293,기초과학,생명과학,임상시험 과정에서는 실제 신약 후보물질을 투여받는 후보군과 위약을 투여받는 후보군을 분리한다.,"During a clinical trial, the candidate group getting the genuine drug candidate is segregated from the candidate group receiving the placebo."
0264070293,기초과학,생명과학,임상시험 참가자와 임상시험을 진행하는 연구자 모두 자신이 투여받거나 투여하는 의약품이 위약인지 실제 신약 후보물질인지 알 수 없다.,Participants in clinical trials and the researchers supervising them are unaware of whether the medication they are getting or administering is a placebo or a genuine treatment candidate.
0264070293,기초과학,생명과학,플라시보 효과는 아무런 효과가 없는 의약품을 복용했지만 환자가 실제 의약품을 먹었다는 확신으로 인해 증상이 개선되는 효과를 뜻한다.,"The placebo effect is when a patient believes they have taken a real medication when they have actually taken a placebo, which has no effect but alleviates their symptoms."
0264070293,기초과학,생명과학,노시보 효과는 반대로 자신이 복용하는 의약품이 부작용이 있을 것이라 믿을 때 나타나는 효과다.,"On the other hand, the nocebo effect is what happens when you think a medication you are taking will have side effects."
0264070293,기초과학,생명과학,복용한 의약품의 효능과 부작용이 실제로 있는지 없는지는 중요하지 않다.,It makes no difference whether the medications you take work or have side effects.
0264070293,기초과학,생명과학,임상시험 대상자가 신약 후보물질을 복용했다는 이유만으로 약의 실제 효능이나 부작용과 상관없는 증상을 겪어버리면 신약 후보물질의 가치를 평가할 수 없다.,The value of a new drug candidate cannot be assessed if a clinical trial participant exhibits symptoms that are unrelated to the efficacy or side effects of the medicine simply because they took the drug candidate.
0264070293,기초과학,생명과학,임상시험을 수행하는 의사가 자신이 투여한 약이 위약인지 실제 약인지 알아도 곤란하다.,It is difficult for doctors conducting clinical trials to determine whether the drug being administered is a placebo or the real thing.
0264070293,기초과학,생명과학,‘효능이 있나요’와 같은 발언을 할 수 있을 뿐 아니라 의사 자신도 모르게 참여자에게 관심을 더 갖고 상냥한 말투로 실험을 진행할 수도 있기 때문이다.,"This is because you can not only offer comments like ""Is it effective?"" but also conduct the experiment more gently and pay more attention to the subjects without the doctor's knowledge."
0264070293,기초과학,생명과학,이런 상황에서 수집한 자료는 신약 후보물질 자체에 대한 결과라기보다는 의사의 친절한 행동으로 얻어진 것으로 잘못된 해석을 부른다.,"The data gathered in this situation is not the product of the new medication candidate itself, but rather of a doctor's good gesture, which leads to an incorrect interpretation."
